source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[cellosaurus name]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	characteristics[condition]	characteristics[sample type]	characteristics[single cell isolation protocol]	characteristics[cell identifier]	characteristics[cells per well]	assay name	technology type	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[digestion protocol]	comment[modification parameters]	comment[proteomics data acquisition method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[scan window lower limit]	comment[scan window upper limit]	comment[isolation window width]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[file uri]	comment[sample preparation batch]	comment[original sample identifier]	comment[autosampler position]	comment[injection volume]	comment[sample role]	comment[search inclusion]	comment[sample description]	comment[replicate provenance]	comment[search parameter source]	comment[annotation provenance]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	factor value[condition]	factor value[cells per well]
PXD053464_20230630_KK_SC_control_77	Homo sapiens	tibia	osteosarcoma	U2OS	CVCL_0042	U2OS	15Y	female	77	untreated for 24 hour	single cell	FACS	PXD053464_SC_control_77	1	PXD053464_20230630_KK_SC_control_77_C3_1_14269	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	NT=Trypsin/P;AC=MS:1001313	In-plate trypsin digestion for 1 hour; the archived search uses Trypsin/P specificity with one missed cleavage.	not applicable	Data-independent acquisition	15 ppm	15 ppm	375	925	25	1	1	20230630_KK_SC_control_77_C3_1_14269.d.zip	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD053464/20230630_KK_SC_control_77_C3_1_14269.d.zip	not available	20230630_KK_SC_control_77	C3	4 uL	single-cell study sample	included in archived DIA-NN searches	U2OS, untreated for 24 hour; 1 FACS-sorted cell(s) per preparation, injected once.	Single-cell replicate numbers preserve the author cell identifiers, with gaps. The replicate unit is an individual cell, not an independent culture or donor; the parent-culture and preparation-plate mapping is unavailable.	Archived DIA-NN 1.8 command lines specify 15 ppm MS1/MS2 starting tolerances, individual mass-accuracy optimization, Trypsin/P and one missed cleavage. No fixed or variable modifications are configured; cysteine-containing Modified.Sequence values in both deposited reports are unmodified. This contradicts the C-carbamidomethylation flag in Supplementary Data 1 Ch3.	Agent-assisted curation using Codex and sdrf-skills. All 202 archive RAW files are cross-checked against their own SampleInfo.xml and DIA method; 143 single-cell files also match Supplementary Data 8. The archive includes 16 ten-cell preparations and 43 no-cell controls; only 15 ten-cell preparations occur in the archived searches. The primary article reports Bruker timsTOF Pro diaPASEF for this study; individual SampleInfo.xml and diaSettings.diasqlite files were checked. No acquisition date is treated as a sample preparation batch. Cell-line donor metadata: https://www.cellosaurus.org/CVCL_0042 ; study: https://doi.org/10.1038/s41467-024-52605-x	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=human;VV=v1.1.0	untreated for 24 hour	1
PXD053464_20230630_KK_SC_control_78	Homo sapiens	tibia	osteosarcoma	U2OS	CVCL_0042	U2OS	15Y	female	78	untreated for 24 hour	single cell	FACS	PXD053464_SC_control_78	1	PXD053464_20230630_KK_SC_control_78_D3_1_14270	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	NT=Trypsin/P;AC=MS:1001313	In-plate trypsin digestion for 1 hour; the archived search uses Trypsin/P specificity with one missed cleavage.	not applicable	Data-independent acquisition	15 ppm	15 ppm	375	925	25	1	1	20230630_KK_SC_control_78_D3_1_14270.d.zip	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD053464/20230630_KK_SC_control_78_D3_1_14270.d.zip	not available	20230630_KK_SC_control_78	D3	4 uL	single-cell study sample	included in archived DIA-NN searches	U2OS, untreated for 24 hour; 1 FACS-sorted cell(s) per preparation, injected once.	Single-cell replicate numbers preserve the author cell identifiers, with gaps. The replicate unit is an individual cell, not an independent culture or donor; the parent-culture and preparation-plate mapping is unavailable.	Archived DIA-NN 1.8 command lines specify 15 ppm MS1/MS2 starting tolerances, individual mass-accuracy optimization, Trypsin/P and one missed cleavage. No fixed or variable modifications are configured; cysteine-containing Modified.Sequence values in both deposited reports are unmodified. This contradicts the C-carbamidomethylation flag in Supplementary Data 1 Ch3.	Agent-assisted curation using Codex and sdrf-skills. All 202 archive RAW files are cross-checked against their own SampleInfo.xml and DIA method; 143 single-cell files also match Supplementary Data 8. The archive includes 16 ten-cell preparations and 43 no-cell controls; only 15 ten-cell preparations occur in the archived searches. The primary article reports Bruker timsTOF Pro diaPASEF for this study; individual SampleInfo.xml and diaSettings.diasqlite files were checked. No acquisition date is treated as a sample preparation batch. Cell-line donor metadata: https://www.cellosaurus.org/CVCL_0042 ; study: https://doi.org/10.1038/s41467-024-52605-x	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=human;VV=v1.1.0	untreated for 24 hour	1
PXD053464_20230630_KK_SC_control_79	Homo sapiens	tibia	osteosarcoma	U2OS	CVCL_0042	U2OS	15Y	female	79	untreated for 24 hour	single cell	FACS	PXD053464_SC_control_79	1	PXD053464_20230630_KK_SC_control_79_E3_1_14271	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	NT=Trypsin/P;AC=MS:1001313	In-plate trypsin digestion for 1 hour; the archived search uses Trypsin/P specificity with one missed cleavage.	not applicable	Data-independent acquisition	15 ppm	15 ppm	375	925	25	1	1	20230630_KK_SC_control_79_E3_1_14271.d.zip	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD053464/20230630_KK_SC_control_79_E3_1_14271.d.zip	not available	20230630_KK_SC_control_79	E3	4 uL	single-cell study sample	included in archived DIA-NN searches	U2OS, untreated for 24 hour; 1 FACS-sorted cell(s) per preparation, injected once.	Single-cell replicate numbers preserve the author cell identifiers, with gaps. The replicate unit is an individual cell, not an independent culture or donor; the parent-culture and preparation-plate mapping is unavailable.	Archived DIA-NN 1.8 command lines specify 15 ppm MS1/MS2 starting tolerances, individual mass-accuracy optimization, Trypsin/P and one missed cleavage. No fixed or variable modifications are configured; cysteine-containing Modified.Sequence values in both deposited reports are unmodified. This contradicts the C-carbamidomethylation flag in Supplementary Data 1 Ch3.	Agent-assisted curation using Codex and sdrf-skills. All 202 archive RAW files are cross-checked against their own SampleInfo.xml and DIA method; 143 single-cell files also match Supplementary Data 8. The archive includes 16 ten-cell preparations and 43 no-cell controls; only 15 ten-cell preparations occur in the archived searches. The primary article reports Bruker timsTOF Pro diaPASEF for this study; individual SampleInfo.xml and diaSettings.diasqlite files were checked. No acquisition date is treated as a sample preparation batch. Cell-line donor metadata: https://www.cellosaurus.org/CVCL_0042 ; study: https://doi.org/10.1038/s41467-024-52605-x	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=human;VV=v1.1.0	untreated for 24 hour	1
PXD053464_20230630_KK_SC_control_80	Homo sapiens	tibia	osteosarcoma	U2OS	CVCL_0042	U2OS	15Y	female	80	untreated for 24 hour	single cell	FACS	PXD053464_SC_control_80	1	PXD053464_20230630_KK_SC_control_80_A10_1_14272	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	NT=Trypsin/P;AC=MS:1001313	In-plate trypsin digestion for 1 hour; the archived search uses Trypsin/P specificity with one missed cleavage.	not applicable	Data-independent acquisition	15 ppm	15 ppm	375	925	25	1	1	20230630_KK_SC_control_80_A10_1_14272.d.zip	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD053464/20230630_KK_SC_control_80_A10_1_14272.d.zip	not available	20230630_KK_SC_control_80	A10	4 uL	single-cell study sample	included in archived DIA-NN searches	U2OS, untreated for 24 hour; 1 FACS-sorted cell(s) per preparation, injected once.	Single-cell replicate numbers preserve the author cell identifiers, with gaps. The replicate unit is an individual cell, not an independent culture or donor; the parent-culture and preparation-plate mapping is unavailable.	Archived DIA-NN 1.8 command lines specify 15 ppm MS1/MS2 starting tolerances, individual mass-accuracy optimization, Trypsin/P and one missed cleavage. No fixed or variable modifications are configured; cysteine-containing Modified.Sequence values in both deposited reports are unmodified. This contradicts the C-carbamidomethylation flag in Supplementary Data 1 Ch3.	Agent-assisted curation using Codex and sdrf-skills. All 202 archive RAW files are cross-checked against their own SampleInfo.xml and DIA method; 143 single-cell files also match Supplementary Data 8. The archive includes 16 ten-cell preparations and 43 no-cell controls; only 15 ten-cell preparations occur in the archived searches. The primary article reports Bruker timsTOF Pro diaPASEF for this study; individual SampleInfo.xml and diaSettings.diasqlite files were checked. No acquisition date is treated as a sample preparation batch. Cell-line donor metadata: https://www.cellosaurus.org/CVCL_0042 ; study: https://doi.org/10.1038/s41467-024-52605-x	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=human;VV=v1.1.0	untreated for 24 hour	1
PXD053464_20230630_KK_SC_control_82	Homo sapiens	tibia	osteosarcoma	U2OS	CVCL_0042	U2OS	15Y	female	82	untreated for 24 hour	single cell	FACS	PXD053464_SC_control_82	1	PXD053464_20230630_KK_SC_control_82_C10_1_14274	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	NT=Trypsin/P;AC=MS:1001313	In-plate trypsin digestion for 1 hour; the archived search uses Trypsin/P specificity with one missed cleavage.	not applicable	Data-independent acquisition	15 ppm	15 ppm	375	925	25	1	1	20230630_KK_SC_control_82_C10_1_14274.d.zip	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD053464/20230630_KK_SC_control_82_C10_1_14274.d.zip	not available	20230630_KK_SC_control_82	C10	4 uL	single-cell study sample	included in archived DIA-NN searches	U2OS, untreated for 24 hour; 1 FACS-sorted cell(s) per preparation, injected once.	Single-cell replicate numbers preserve the author cell identifiers, with gaps. The replicate unit is an individual cell, not an independent culture or donor; the parent-culture and preparation-plate mapping is unavailable.	Archived DIA-NN 1.8 command lines specify 15 ppm MS1/MS2 starting tolerances, individual mass-accuracy optimization, Trypsin/P and one missed cleavage. No fixed or variable modifications are configured; cysteine-containing Modified.Sequence values in both deposited reports are unmodified. This contradicts the C-carbamidomethylation flag in Supplementary Data 1 Ch3.	Agent-assisted curation using Codex and sdrf-skills. All 202 archive RAW files are cross-checked against their own SampleInfo.xml and DIA method; 143 single-cell files also match Supplementary Data 8. The archive includes 16 ten-cell preparations and 43 no-cell controls; only 15 ten-cell preparations occur in the archived searches. The primary article reports Bruker timsTOF Pro diaPASEF for this study; individual SampleInfo.xml and diaSettings.diasqlite files were checked. No acquisition date is treated as a sample preparation batch. Cell-line donor metadata: https://www.cellosaurus.org/CVCL_0042 ; study: https://doi.org/10.1038/s41467-024-52605-x	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=human;VV=v1.1.0	untreated for 24 hour	1
PXD053464_20240529_KK_empty_FACS_event_01	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not available	not applicable	1	not applicable	empty	FACS	empty	0	PXD053464_20240529_KK_empty_FACS_event_01_A1_1_21023	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	not applicable	No biological cell input; no protease specificity assigned from the study-sample search.	not available	Data-independent acquisition	not available	not available	375	925	25	1	1	20240529_KK_empty_FACS_event_01_A1_1_21023.d.zip	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD053464/20240529_KK_empty_FACS_event_01_A1_1_21023.d.zip	not available	20240529_KK_empty_FACS_event_01	A1	3.5 uL	empty FACS event control	absent from archived DIA-NN searches	No-cell FACS event control.	Each named empty control is a separate well measured once. Biological replicate 1 is the required no-biological-replicate convention; these controls do not constitute independent biological cells or cultures.	This deposited RAW is absent from both archived DIA-NN search lists. Modification and mass-tolerance metadata are unavailable for this RAW; settings from searched samples are not transferred.	Agent-assisted curation using Codex and sdrf-skills. All 202 archive RAW files are cross-checked against their own SampleInfo.xml and DIA method; 143 single-cell files also match Supplementary Data 8. The archive includes 16 ten-cell preparations and 43 no-cell controls; only 15 ten-cell preparations occur in the archived searches. The primary article reports Bruker timsTOF Pro diaPASEF for this study; individual SampleInfo.xml and diaSettings.diasqlite files were checked. No acquisition date is treated as a sample preparation batch. Cell-line donor metadata: https://www.cellosaurus.org/CVCL_0042 ; study: https://doi.org/10.1038/s41467-024-52605-x	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	not available	not applicable	0
PXD053464_20240529_KK_empty_FACS_event_02	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not available	not applicable	1	not applicable	empty	FACS	empty	0	PXD053464_20240529_KK_empty_FACS_event_02_B1_1_21024	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	not applicable	No biological cell input; no protease specificity assigned from the study-sample search.	not available	Data-independent acquisition	not available	not available	375	925	25	1	1	20240529_KK_empty_FACS_event_02_B1_1_21024.d.zip	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD053464/20240529_KK_empty_FACS_event_02_B1_1_21024.d.zip	not available	20240529_KK_empty_FACS_event_02	B1	3.5 uL	empty FACS event control	absent from archived DIA-NN searches	No-cell FACS event control.	Each named empty control is a separate well measured once. Biological replicate 1 is the required no-biological-replicate convention; these controls do not constitute independent biological cells or cultures.	This deposited RAW is absent from both archived DIA-NN search lists. Modification and mass-tolerance metadata are unavailable for this RAW; settings from searched samples are not transferred.	Agent-assisted curation using Codex and sdrf-skills. All 202 archive RAW files are cross-checked against their own SampleInfo.xml and DIA method; 143 single-cell files also match Supplementary Data 8. The archive includes 16 ten-cell preparations and 43 no-cell controls; only 15 ten-cell preparations occur in the archived searches. The primary article reports Bruker timsTOF Pro diaPASEF for this study; individual SampleInfo.xml and diaSettings.diasqlite files were checked. No acquisition date is treated as a sample preparation batch. Cell-line donor metadata: https://www.cellosaurus.org/CVCL_0042 ; study: https://doi.org/10.1038/s41467-024-52605-x	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	not available	not applicable	0
PXD053464_20240529_KK_empty_FACS_event_03	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not available	not applicable	1	not applicable	empty	FACS	empty	0	PXD053464_20240529_KK_empty_FACS_event_03_C1_1_21025	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	not applicable	No biological cell input; no protease specificity assigned from the study-sample search.	not available	Data-independent acquisition	not available	not available	375	925	25	1	1	20240529_KK_empty_FACS_event_03_C1_1_21025.d.zip	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD053464/20240529_KK_empty_FACS_event_03_C1_1_21025.d.zip	not available	20240529_KK_empty_FACS_event_03	C1	3.5 uL	empty FACS event control	absent from archived DIA-NN searches	No-cell FACS event control.	Each named empty control is a separate well measured once. Biological replicate 1 is the required no-biological-replicate convention; these controls do not constitute independent biological cells or cultures.	This deposited RAW is absent from both archived DIA-NN search lists. Modification and mass-tolerance metadata are unavailable for this RAW; settings from searched samples are not transferred.	Agent-assisted curation using Codex and sdrf-skills. All 202 archive RAW files are cross-checked against their own SampleInfo.xml and DIA method; 143 single-cell files also match Supplementary Data 8. The archive includes 16 ten-cell preparations and 43 no-cell controls; only 15 ten-cell preparations occur in the archived searches. The primary article reports Bruker timsTOF Pro diaPASEF for this study; individual SampleInfo.xml and diaSettings.diasqlite files were checked. No acquisition date is treated as a sample preparation batch. Cell-line donor metadata: https://www.cellosaurus.org/CVCL_0042 ; study: https://doi.org/10.1038/s41467-024-52605-x	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	not available	not applicable	0
PXD053464_20240529_KK_empty_FACS_event_04	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not available	not applicable	1	not applicable	empty	FACS	empty	0	PXD053464_20240529_KK_empty_FACS_event_04_D1_1_21031	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	not applicable	No biological cell input; no protease specificity assigned from the study-sample search.	not available	Data-independent acquisition	not available	not available	375	925	25	1	1	20240529_KK_empty_FACS_event_04_D1_1_21031.d.zip	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD053464/20240529_KK_empty_FACS_event_04_D1_1_21031.d.zip	not available	20240529_KK_empty_FACS_event_04	D1	3.5 uL	empty FACS event control	absent from archived DIA-NN searches	No-cell FACS event control.	Each named empty control is a separate well measured once. Biological replicate 1 is the required no-biological-replicate convention; these controls do not constitute independent biological cells or cultures.	This deposited RAW is absent from both archived DIA-NN search lists. Modification and mass-tolerance metadata are unavailable for this RAW; settings from searched samples are not transferred.	Agent-assisted curation using Codex and sdrf-skills. All 202 archive RAW files are cross-checked against their own SampleInfo.xml and DIA method; 143 single-cell files also match Supplementary Data 8. The archive includes 16 ten-cell preparations and 43 no-cell controls; only 15 ten-cell preparations occur in the archived searches. The primary article reports Bruker timsTOF Pro diaPASEF for this study; individual SampleInfo.xml and diaSettings.diasqlite files were checked. No acquisition date is treated as a sample preparation batch. Cell-line donor metadata: https://www.cellosaurus.org/CVCL_0042 ; study: https://doi.org/10.1038/s41467-024-52605-x	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	not available	not applicable	0
PXD053464_20240529_KK_empty_FACS_event_05	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not available	not applicable	1	not applicable	empty	FACS	empty	0	PXD053464_20240529_KK_empty_FACS_event_05_E1_1_21032	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	not applicable	No biological cell input; no protease specificity assigned from the study-sample search.	not available	Data-independent acquisition	not available	not available	375	925	25	1	1	20240529_KK_empty_FACS_event_05_E1_1_21032.d.zip	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD053464/20240529_KK_empty_FACS_event_05_E1_1_21032.d.zip	not available	20240529_KK_empty_FACS_event_05	E1	3.5 uL	empty FACS event control	absent from archived DIA-NN searches	No-cell FACS event control.	Each named empty control is a separate well measured once. Biological replicate 1 is the required no-biological-replicate convention; these controls do not constitute independent biological cells or cultures.	This deposited RAW is absent from both archived DIA-NN search lists. Modification and mass-tolerance metadata are unavailable for this RAW; settings from searched samples are not transferred.	Agent-assisted curation using Codex and sdrf-skills. All 202 archive RAW files are cross-checked against their own SampleInfo.xml and DIA method; 143 single-cell files also match Supplementary Data 8. The archive includes 16 ten-cell preparations and 43 no-cell controls; only 15 ten-cell preparations occur in the archived searches. The primary article reports Bruker timsTOF Pro diaPASEF for this study; individual SampleInfo.xml and diaSettings.diasqlite files were checked. No acquisition date is treated as a sample preparation batch. Cell-line donor metadata: https://www.cellosaurus.org/CVCL_0042 ; study: https://doi.org/10.1038/s41467-024-52605-x	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	not available	not applicable	0
PXD053464_20240529_KK_empty_FACS_event_06	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not available	not applicable	1	not applicable	empty	FACS	empty	0	PXD053464_20240529_KK_empty_FACS_event_06_F1_1_21033	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	not applicable	No biological cell input; no protease specificity assigned from the study-sample search.	not available	Data-independent acquisition	not available	not available	375	925	25	1	1	20240529_KK_empty_FACS_event_06_F1_1_21033.d.zip	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD053464/20240529_KK_empty_FACS_event_06_F1_1_21033.d.zip	not available	20240529_KK_empty_FACS_event_06	F1	3.5 uL	empty FACS event control	absent from archived DIA-NN searches	No-cell FACS event control.	Each named empty control is a separate well measured once. Biological replicate 1 is the required no-biological-replicate convention; these controls do not constitute independent biological cells or cultures.	This deposited RAW is absent from both archived DIA-NN search lists. Modification and mass-tolerance metadata are unavailable for this RAW; settings from searched samples are not transferred.	Agent-assisted curation using Codex and sdrf-skills. All 202 archive RAW files are cross-checked against their own SampleInfo.xml and DIA method; 143 single-cell files also match Supplementary Data 8. The archive includes 16 ten-cell preparations and 43 no-cell controls; only 15 ten-cell preparations occur in the archived searches. The primary article reports Bruker timsTOF Pro diaPASEF for this study; individual SampleInfo.xml and diaSettings.diasqlite files were checked. No acquisition date is treated as a sample preparation batch. Cell-line donor metadata: https://www.cellosaurus.org/CVCL_0042 ; study: https://doi.org/10.1038/s41467-024-52605-x	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	not available	not applicable	0
PXD053464_20240529_KK_empty_FACS_event_07	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not available	not applicable	1	not applicable	empty	FACS	empty	0	PXD053464_20240529_KK_empty_FACS_event_07_A3_1_21039	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	not applicable	No biological cell input; no protease specificity assigned from the study-sample search.	not available	Data-independent acquisition	not available	not available	375	925	25	1	1	20240529_KK_empty_FACS_event_07_A3_1_21039.d.zip	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD053464/20240529_KK_empty_FACS_event_07_A3_1_21039.d.zip	not available	20240529_KK_empty_FACS_event_07	A3	3.5 uL	empty FACS event control	absent from archived DIA-NN searches	No-cell FACS event control.	Each named empty control is a separate well measured once. Biological replicate 1 is the required no-biological-replicate convention; these controls do not constitute independent biological cells or cultures.	This deposited RAW is absent from both archived DIA-NN search lists. Modification and mass-tolerance metadata are unavailable for this RAW; settings from searched samples are not transferred.	Agent-assisted curation using Codex and sdrf-skills. All 202 archive RAW files are cross-checked against their own SampleInfo.xml and DIA method; 143 single-cell files also match Supplementary Data 8. The archive includes 16 ten-cell preparations and 43 no-cell controls; only 15 ten-cell preparations occur in the archived searches. The primary article reports Bruker timsTOF Pro diaPASEF for this study; individual SampleInfo.xml and diaSettings.diasqlite files were checked. No acquisition date is treated as a sample preparation batch. Cell-line donor metadata: https://www.cellosaurus.org/CVCL_0042 ; study: https://doi.org/10.1038/s41467-024-52605-x	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	not available	not applicable	0
PXD053464_20240529_KK_empty_FACS_event_08	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not available	not applicable	1	not applicable	empty	FACS	empty	0	PXD053464_20240529_KK_empty_FACS_event_08_B3_1_21040	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	not applicable	No biological cell input; no protease specificity assigned from the study-sample search.	not available	Data-independent acquisition	not available	not available	375	925	25	1	1	20240529_KK_empty_FACS_event_08_B3_1_21040.d.zip	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD053464/20240529_KK_empty_FACS_event_08_B3_1_21040.d.zip	not available	20240529_KK_empty_FACS_event_08	B3	3.5 uL	empty FACS event control	absent from archived DIA-NN searches	No-cell FACS event control.	Each named empty control is a separate well measured once. Biological replicate 1 is the required no-biological-replicate convention; these controls do not constitute independent biological cells or cultures.	This deposited RAW is absent from both archived DIA-NN search lists. Modification and mass-tolerance metadata are unavailable for this RAW; settings from searched samples are not transferred.	Agent-assisted curation using Codex and sdrf-skills. All 202 archive RAW files are cross-checked against their own SampleInfo.xml and DIA method; 143 single-cell files also match Supplementary Data 8. The archive includes 16 ten-cell preparations and 43 no-cell controls; only 15 ten-cell preparations occur in the archived searches. The primary article reports Bruker timsTOF Pro diaPASEF for this study; individual SampleInfo.xml and diaSettings.diasqlite files were checked. No acquisition date is treated as a sample preparation batch. Cell-line donor metadata: https://www.cellosaurus.org/CVCL_0042 ; study: https://doi.org/10.1038/s41467-024-52605-x	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	not available	not applicable	0
PXD053464_20240529_KK_empty_FACS_event_09	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not available	not applicable	1	not applicable	empty	FACS	empty	0	PXD053464_20240529_KK_empty_FACS_event_09_C3_1_21041	proteomic profiling by mass spectrometry	NT=timsTOF Pro;AC=MS:1003005	NT=label free sample;AC=MS:1002038	not applicable	No biological cell input; no protease specificity assigned from the study-sample search.	not available	Data-independent acquisition	not available	not available	375	925	25	1	1	20240529_KK_empty_FACS_event_09_C3_1_21041.d.zip	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/08/PXD053464/20240529_KK_empty_FACS_event_09_C3_1_21041.d.zip	not available	20240529_KK_empty_FACS_event_09	C3	3.5 uL	empty FACS event control	absent from archived DIA-NN searches	No-cell FACS event control.	Each named empty control is a separate well measured once. Biological replicate 1 is the required no-biological-replicate convention; these controls do not constitute independent biological cells or cultures.	This deposited RAW is absent from both archived DIA-NN search lists. Modification and mass-tolerance metadata are unavailable for this RAW; settings from searched samples are not transferred.	Agent-assisted curation using Codex and sdrf-skills. All 202 archive RAW files are cross-checked against their own SampleInfo.xml and DIA method; 143 single-cell files also match Supplementary Data 8. The archive includes 16 ten-cell preparations and 43 no-cell controls; only 15 ten-cell preparations occur in the archived searches. The primary article reports Bruker timsTOF Pro diaPASEF for this study; individual SampleInfo.xml and diaSettings.diasqlite files were checked. No acquisition date is treated as a sample preparation batch. Cell-line donor metadata: https://www.cellosaurus.org/CVCL_0042 ; study: https://doi.org/10.1038/s41467-024-52605-x	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	not available	not applicable	0
